"Date of Download: 2024-05-09_18:25:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:11752,11828  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003793","GM14106A-5","","plot","6761538","202330BCEPR_stom_rep2_GM14106A-5_244","2","2","244","17","4","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003812","GM14109A-2","","plot","6761405","202330BCEPR_stom_rep2_GM14109A-2_213","2","2","213","15","3","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003815","GM14109A-5","","plot","6761461","202330BCEPR_stom_rep2_GM14109A-5_172","2","2","172","12","9","test","","1","1","24.9215596330275","220","2.34375","1.8","3","1","","","8","10","2","300","30","1","3","1","3","3","1840","96","0","2","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003817","GM14109A-7","","plot","6761597","202330BCEPR_stom_rep2_GM14109A-7_215","2","2","215","15","5","test","","4","3","23.3209508881922","100","20.5729166666667","15.8","5","1","","","10","10","3","300","30","6","3","1","2","3","5000","215","0","7","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003824","GM14162B-11","","plot","6761540","202330BCEPR_stom_rep2_GM14162B-11_251","2","2","251","17","11","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003826","GM14162B-13","","plot","6761612","202330BCEPR_stom_rep2_GM14162B-13_182","2","2","182","13","2","test","","6","2","26.7195868483668","85","20.1822916666667","15.5","4","1","","","8","10","3","260","30","5","3","1","2","3","4930","307","0","8","1","3","2","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003827","GM14162B-14","","plot","6761530","202330BCEPR_stom_rep2_GM14162B-14_141","2","2","141","10","10","test","","2","1","24.8944858817262","160","15.625","12","4","1","","","10","10","2","260","30","4","3","1","1","3","3960","206","2","5","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003828","GM14162B-2","","plot","6761506","202330BCEPR_stom_rep2_GM14162B-2_227","2","2","227","16","14","test","","2","1","20.5300791831631","170","25.78125","19.8","4","1","","","12","10","2","250","30","6","3","1","2","3","4930","131","0","8","1","2","4","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003829","GM14162B-3","","plot","6761498","202330BCEPR_stom_rep2_GM14162B-3_184","2","2","184","13","4","test","","5","1","24.7903614457831","80","14.5833333333333","11.2","5","1","","","12","10","4","290","30","5","3","1","1","3","4900","252","0","8","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003835","GM14162B-9","","plot","6761660","202330BCEPR_stom_rep2_GM14162B-9_168","2","2","168","12","13","test","","2","","23.0757550796266","120","5.20833333333333","4","4","1","","","8","10","3","250","40","2","3","1","2","3","3800","158","0","3","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003838","GM14201B-3","","plot","6761442","202330BCEPR_stom_rep2_GM14201B-3_254","2","2","254","17","14","test","","2","1","16.9370750382848","110","1.5625","1.2","4","2","","","8","10","4","380","20","1","3","1","4","3","3280","15","1","2","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","323717","GM3426-5","","plot","6761479","202330BCEPR_stom_rep2_GM3426-5_191","2","2","191","13","11","check","","2","1","24.6071196534921","160","7.03125","5.4","4","1","","","12","10","3","300","40","1","3","1","2","3","3890","196","0","1","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3944070","GM6302A-31","","plot","6761598","202330BCEPR_stom_rep2_GM6302A-31_230","2","2","230","16","11","test","","3","1","23.4327267475447","125","2.60416666666667","2","4","1","","","6","10","3","270","20","1","3","1","3","2","1810","79","0","2","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3748108","SM5908A-2","","plot","6761515","202330BCEPR_stom_rep2_SM5908A-2_203","2","2","203","14","8","test","","5","1","21.4198950381679","80","6.51041666666667","5","4","1","","","8","10","4","220","20","2","3","1","2","3","4330","138","0","3","2","3","2","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3748385","SM5950A-9","","plot","6761607","202330BCEPR_stom_rep2_SM5950A-9_205","2","2","205","14","6","test","","5","1","22.7372887085868","65","2.21354166666667","1.7","4","2","","","8","10","4","300","40","1","3","1","2","3","1540","61","2","1","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3749353","SM6174A-8","","plot","6761633","202330BCEPR_stom_rep2_SM6174A-8_216","2","2","216","15","6","test","","0","1","18.8186813186813","290","0.651041666666667","0.5","4","3","","","8","10","3","290","30","1","3","1","5","2","370","6","8","1","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3749387","SM6218A-12","","plot","6761587","202330BCEPR_stom_rep2_SM6218A-12_149","2","2","149","10","2","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3749392","SM6218A-4","","plot","6761449","202330BCEPR_stom_rep2_SM6218A-4_151","2","2","151","11","1","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3748201","SM6376A-23","","plot","6761432","202330BCEPR_stom_rep2_SM6376A-23_170","2","2","170","12","11","test","","4","5","26.4765605875153","70","8.59375","6.6","5","2","","","8","10","4","230","20","3","3","1","2","3","4350","265","1","4","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003845","SM6535A-12","","plot","6761606","202330BCEPR_stom_rep2_SM6535A-12_270","2","2","270","18","1","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003849","SM6535A-16","","plot","6761453","202330BCEPR_stom_rep2_SM6535A-16_243","2","2","243","17","3","test","","3","2","20.7238980121002","85","3.38541666666667","2.6","4","1","","","10","10","4","300","40","1","3","1","3","3","2380","66","0","2","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003858","SM6535A-7","","plot","6761531","202330BCEPR_stom_rep2_SM6535A-7_154","2","2","154","11","4","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003862","SM6536A-2","","plot","6761422","202330BCEPR_stom_rep2_SM6536A-2_242","2","2","242","17","2","test","","2","2","17.7624639353722","80","5.46875","4.2","4","2","","","10","10","4","310","40","1","3","2","3","3","3500","34","0","2","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003869","SM6537A-13","","plot","6761425","202330BCEPR_stom_rep2_SM6537A-13_207","2","2","207","14","4","test","","4","2","23.4204439252336","180","9.50520833333333","7.3","5","1","","","12","10","3","350","40","5","3","2","3","3","3580","156","0","6","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003875","SM6537A-2","","plot","6761447","202330BCEPR_stom_rep2_SM6537A-2_144","2","2","144","10","7","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003879","SM6537A-6","","plot","6761468","202330BCEPR_stom_rep2_SM6537A-6_219","2","2","219","15","9","test","","3","1","20.0618306878307","250","7.03125","5.4","4","1","","","12","10","4","350","40","1","3","1","2","3","4840","115","0","1","1","3","2","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003885","SM6538A-3","","plot","6761410","202330BCEPR_stom_rep2_SM6538A-3_263","2","2","263","18","8","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003900","SM6541A-2","","plot","6761414","202330BCEPR_stom_rep2_SM6541A-2_221","2","2","221","15","11","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003904","SM6542A-3","","plot","6761586","202330BCEPR_stom_rep2_SM6542A-3_163","2","2","163","11","13","test","","4","1","23.9331221353464","110","5.20833333333333","4","3","2","","","8","10","3","260","30","1","3","2","2","3","3890","181","0","3","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003906","SM6543A-1","","plot","6761429","202330BCEPR_stom_rep2_SM6543A-1_210","2","2","210","14","1","test","","2","2","24.1574753496904","185","6.51041666666667","5","5","1","","","10","10","3","300","40","3","3","1","3","2","4580","219","0","4","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003909","SM6543A-4","","plot","6761484","202330BCEPR_stom_rep2_SM6543A-4_166","2","2","166","12","15","test","","3","1","19.1214848883048","140","23.9583333333333","18.4","4","2","","","12","10","4","290","20","4","3","1","1","3","4650","84","1","5","1","3","3","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003912","SM6544A-1","","plot","6761634","202330BCEPR_stom_rep2_SM6544A-1_176","2","2","176","12","5","test","","4","1","27.391785869094","130","33.8541666666667","26","4","1","","","12","10","3","250","40","6","3","1","1","3","4940","326","0","10","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003923","SM6544A-6","","plot","6761593","202330BCEPR_stom_rep2_SM6544A-6_225","2","2","225","15","15","test","","1","2","20.9366117404737","110","13.0208333333333","10","4","1","","","10","10","2","320","30","2","3","1","1","3","5000","145","2","4","1","3","2","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003929","SM6546A-1","","plot","6761458","202330BCEPR_stom_rep2_SM6546A-1_262","2","2","262","18","9","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003930","SM6547A-1","","plot","6761455","202330BCEPR_stom_rep2_SM6547A-1_255","2","2","255","17","15","test","","2","2","25.0797872340426","150","7.8125","6","4","1","","","8","10","3","270","20","1","3","1","2","3","4070","216","0","2","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003934","SM6548A-3","","plot","6761608","202330BCEPR_stom_rep2_SM6548A-3_237","2","2","237","16","4","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003939","SM6549A-11","","plot","6761555","202330BCEPR_stom_rep2_SM6549A-11_245","2","2","245","17","5","test","","5","2","","70","14.9739583333333","11.5","4","1","","","8","10","3","260","30","4","3","1","2","3","","","1","6","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003937","SM6549A-1","","plot","6761628","202330BCEPR_stom_rep2_SM6549A-1_148","2","2","148","10","3","test","","3","1","26.4928141135972","80","27.0833333333333","20.8","4","1","","","12","10","2","230","30","4","3","1","1","3","4950","302","0","5","2","3","1","5"," (Operator: lizbethpino, Time: )"
